"country","stateProvince","municipality","locality","latitude","longitude","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA","-22.8166627841154","-44.3623802254667","brazil","sao paulo","bananal","reserva particular do patrimonio natural olho d'agua",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Lucélia","PARQUE NATURAL MUNICIPAL SALTO BOTELHO","-21.4539686454078","-50.9184255739556","brazil","sao paulo","lucelia","parque natural municipal salto botelho",NA,"locality","brazil_sao paulo_lucelia","brazil_sao paulo_lucelia",-21.64399937,-50.99155204,"county"
"Brazil","São Paulo","Rubiácea","PARQUE NATURAL MUNICIPAL SALTO BOTELHO","-21.4529985010542","-50.9172808064208","brazil","sao paulo","rubiacea","parque natural municipal salto botelho",NA,"locality","brazil_sao paulo_rubiacea","brazil_sao paulo_rubiacea",-21.36087144,-50.78593854,"county"
"Brazil","São Paulo","Tapiraí","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","-24.0124702662449","-47.814669006151","brazil","sao paulo","tapirai","reserva particular do patrimonio natural parque do zizo",NA,"locality","brazil_sao paulo_tapirai","brazil_sao paulo_tapirai",-24.00837668,-47.61905578,"county"
"Brazil","São Paulo","Guarujá","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SANTO AMARO","-23.9507381256308","-46.2271028836914","brazil","sao paulo","guaruja","area de protecao ambiental da serra de santo amaro",NA,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county"
"Brazil","São Paulo","Iguape","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MATA NATIVA","-24.6187450791597","-47.4608779246743","brazil","sao paulo","iguape","reserva particular do patrimonio natural fazenda mata nativa",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Nazaré Paulista","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACARANDÁS","-23.1670415799076","-46.3069326859543","brazil","sao paulo","nazare paulista","reserva particular do patrimonio natural jacarandas",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Piracicaba","PARQUE NATURAL MUNICIPAL DO DISTRITO DE SANTA TEREZINHA","-22.6867191649176","-47.6855690588579","brazil","sao paulo","piracicaba","parque natural municipal do distrito de santa terezinha",NA,"locality","brazil_sao paulo_piracicaba","brazil_sao paulo_piracicaba",-22.72594757,-47.78269974,"county"
"Brazil","São Paulo","Santo Antônio do Jardim","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-22.0863517433626","-46.7254513072315","brazil","sao paulo","santo antonio do jardim","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_santo antonio jardim","brazil_sao paulo_santo antonio jardim",-22.13025847,-46.68367179,"county"
"Brazil","São Paulo","São João da Boa Vista","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-22.0669462707209","-46.7337823192654","brazil","sao paulo","sao joao da boa vista","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_sao joao boa vista","brazil_sao paulo_sao joao boa vista",-21.97770375,-46.80188879,"county"
"Brazil","São Paulo","Avaré","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO LOURENÇO","-22.9354413623646","-48.9501301387561","brazil","sao paulo","avare","reserva particular do patrimonio natural sao lourenco",NA,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county"
"Brazil","São Paulo","Pirassununga","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO ROQUE","-22.0495677115712","-47.3765076481923","brazil","sao paulo","pirassununga","reserva particular do patrimonio natural mata do roque",NA,"locality","brazil_sao paulo_pirassununga","brazil_sao paulo_pirassununga",-21.99559866,-47.38999623,"county"
"Brazil","São Paulo","Botucatu","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO OLHO D'ÁGUA","-22.7090704964919","-48.3640572377461","brazil","sao paulo","botucatu","reserva particular do patrimonio natural recanto olho d'agua",NA,"locality","brazil_sao paulo_botucatu","brazil_sao paulo_botucatu",-22.86266727,-48.46836983,"county"
"Brazil","São Paulo","Monte Alto","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRILHAS DO CERRADO","-21.2907729361957","-48.5192987330283","brazil","sao paulo","monte alto","reserva particular do patrimonio natural trilhas do cerrado",NA,"locality","brazil_sao paulo_monte alto","brazil_sao paulo_monte alto",-21.25872816,-48.53301408,"county"
"Brazil","São Paulo","Lorena","FLORESTA NACIONAL DE LORENA","-22.7187849515865","-45.0953321147662","brazil","sao paulo","lorena","floresta nacional de lorena",NA,"locality","brazil_sao paulo_lorena","brazil_sao paulo_lorena",-22.7937061,-45.05987715,"county"
"Brazil","São Paulo","Indaiatuba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DAS PEDRAS","-23.1543127275813","-47.1340944233634","brazil","sao paulo","indaiatuba","reserva particular do patrimonio natural sitio das pedras",NA,"locality","brazil_sao paulo_indaiatuba","brazil_sao paulo_indaiatuba",-23.10591845,-47.20227683,"county"
"Brazil","São Paulo","São José do Barreiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DA BOCAINA","-22.669431573311","-44.6027996961208","brazil","sao paulo","sao jose do barreiro","reserva particular do patrimonio natural serra da bocaina",NA,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county"
"Brazil","São Paulo","São Bento do Sapucaí","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO JOAQUIM I","-22.6835490222383","-45.6612092841833","brazil","sao paulo","sao bento do sapucai","reserva particular do patrimonio natural sitio sao joaquim i",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Cruzeiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GIGANTE DO ITAGUARÉ","-22.4931663196399","-45.0935484473843","brazil","sao paulo","cruzeiro","reserva particular do patrimonio natural gigante do itaguare",NA,"locality","brazil_sao paulo_cruzeiro","brazil_sao paulo_cruzeiro",-22.55138262,-45.00586734,"county"
"Brazil","São Paulo","Capivari","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO ELIAS","-23.0206884427835","-47.5165181980429","brazil","sao paulo","capivari","reserva particular do patrimonio natural sao elias",NA,"locality","brazil_sao paulo_capivari","brazil_sao paulo_capivari",-22.98064371,-47.47808209,"county"
"Brazil","São Paulo","Lavrinhas","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA","-22.4285242597994","-44.848479491768","brazil","sao paulo","lavrinhas","reserva particular do patrimonio natural pedra da mina",NA,"locality","brazil_sao paulo_lavrinhas","brazil_sao paulo_lavrinhas",-22.52014474,-44.8887858,"county"
"Brazil","São Paulo","Queluz","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA","-22.4490290818615","-44.8340965342372","brazil","sao paulo","queluz","reserva particular do patrimonio natural pedra da mina",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","Atibaia","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACU","-23.2057752037399","-46.5395635076","brazil","sao paulo","atibaia","reserva particular do patrimonio natural reserva do jacu",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bom Jesus dos Perdões","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACU","-23.2065583103674","-46.5387416915719","brazil","sao paulo","bom jesus dos perdoes","reserva particular do patrimonio natural reserva do jacu",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Mairiporã","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","-23.3223922062816","-46.6466803245362","brazil","sao paulo","mairipora","reserva particular do patrimonio natural paraiso",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Juquitiba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JUDAS TADEU","-23.9443625285471","-47.1696626265195","brazil","sao paulo","juquitiba","reserva particular do patrimonio natural sao judas tadeu",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","Narandiba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MOSQUITO","-22.6449660773653","-51.5181265168649","brazil","sao paulo","narandiba","reserva particular do patrimonio natural mosquito",NA,"locality","brazil_sao paulo_narandiba","brazil_sao paulo_narandiba",-22.56382885,-51.52153849,"county"
"Brazil","São Paulo","São José do Barreiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POUSADA CAMPOS DA BOCAINA","-22.7201372669651","-44.6186221030863","brazil","sao paulo","sao jose do barreiro","reserva particular do patrimonio natural pousada campos da bocaina",NA,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county"
"Brazil","São Paulo","Pindamonhangaba","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RENOPOLIS","-22.8073388903585","-45.6165767513171","brazil","sao paulo","pindamonhangaba","reserva particular do patrimonio natural fazenda renopolis",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","Santo Antônio do Pinhal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RENOPOLIS","-22.8056864321858","-45.6201495405861","brazil","sao paulo","santo antonio do pinhal","reserva particular do patrimonio natural fazenda renopolis",NA,"locality","brazil_sao paulo_santo antonio pinhal","brazil_sao paulo_santo antonio pinhal",-22.83155421,-45.69786919,"county"
