"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIO-DE-PEITO-ROXO","Brazil","Paraná","BOCAIÚVA DO SUL (PR)","Uso Sustentável","3.679","cnuc_2025_08.csv","RPPN","RPPN_PAPAGAIO-DE-PEITO-ROXO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIOS-DE-ALTITUDE","Brazil","Santa Catarina","URUPEMA (SC)","Uso Sustentável","3.662","cnuc_2025_08.csv","RPPN","RPPN_PAPAGAIOS-DE-ALTITUDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO","Brazil","São Paulo","MAIRIPORÃ (SP)","Uso Sustentável","2.015","cnuc_2025_08.csv","RPPN","RPPN_PARAISO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO I","Brazil","Bahia","PORTO SEGURO (BA)","Uso Sustentável","2.796","cnuc_2025_08.csv","RPPN","RPPN_PARAISO_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE ARQUEOLÓGICO DA SERRA DO SANTO ANTÔNIO","Brazil","Minas Gerais","ANDRELÂNDIA (MG)","Uso Sustentável","1.301","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_ARQUEOLOGICO_DA_SERRA_DO_SANTO_ANTONIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE BOTÂNICO DOS KAIAPÓS","Brazil","Goiás","SENADOR CANEDO (GO)","Uso Sustentável","3.106","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_BOTANICO_DOS_KAIAPOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE CACHOEIRA DO AÇAÍ","Brazil","Minas Gerais","PIRACEMA (MG)","Uso Sustentável","4.701","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_CACHOEIRA_DO_ACAI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DAS NASCENTES","Brazil","São Paulo","BRAGANÇA PAULISTA (SP)","Uso Sustentável","2.148","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_DAS_NASCENTES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO CAPETINGA","Brazil","Goiás","SÃO JOÃO D'ALIANÇA (GO)","Uso Sustentável","2.149","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_DO_CAPETINGA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO","Brazil","São Paulo","TAPIRAÍ (SP)","Uso Sustentável","4.233","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_DO_ZIZO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DOS PÁSSAROS","Brazil","São Paulo","BRAGANÇA PAULISTA (SP)","Uso Sustentável","1.066","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_DOS_PASSAROS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE ECOLÓGICO ARTEX","Brazil","Santa Catarina","BLUMENAU (SC)","Uso Sustentável","1.086","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_ECOLOGICO_ARTEX"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE ECOLÓGICO JOÃO BASSO","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Uso Sustentável","1.223","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_ECOLOGICO_JOAO_BASSO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE FLORESTAL SÃO MARCELO","Brazil","São Paulo","MOGI MIRIM (SP)","Uso Sustentável","1.051","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_FLORESTAL_SAO_MARCELO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE LEVANTINA","Brazil","Minas Gerais","CAMANDUCAIA (MG)","Uso Sustentável","4.711","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_LEVANTINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE NATURAL LEONILDO FERREIRA 1","Brazil","Rondônia","PIMENTA BUENO (RO)","Uso Sustentável","1.134","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_NATURAL_LEONILDO_FERREIRA_1"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE NATURAL LEONILDO FERREIRA 2","Brazil","Rondônia","PIMENTA BUENO (RO)","Uso Sustentável","1.132","cnuc_2025_08.csv","RPPN","RPPN_PARQUE_NATURAL_LEONILDO_FERREIRA_2"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO","Brazil","Ceará","PACOTI (CE)","Uso Sustentável","2.665","cnuc_2025_08.csv","RPPN","RPPN_PASSAREDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM","Brazil","Santa Catarina","PAULO LOPES (SC)","Uso Sustentável","1.101","cnuc_2025_08.csv","RPPN","RPPN_PASSARIM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II","Brazil","Santa Catarina","PAULO LOPES (SC)","Uso Sustentável","2.716","cnuc_2025_08.csv","RPPN","RPPN_PASSARIM_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSOS","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável","2.914","cnuc_2025_08.csv","RPPN","RPPN_PASSOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASTOS DOS BOIS E PEDREGULHOS","Brazil","Rio de Janeiro","TERESÓPOLIS (RJ)","Uso Sustentável","3.906","cnuc_2025_08.csv","RPPN","RPPN_PASTOS_DOS_BOIS_E_PEDREGULHOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU A PIQUE","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável","2.366","cnuc_2025_08.csv","RPPN","RPPN_PAU_A_PIQUE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU D'ARCO","Brazil","Bahia","JACOBINA (BA)","Uso Sustentável","4.241","cnuc_2025_08.csv","RPPN","RPPN_PAU_D'ARCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU TERRA","Brazil","Goiás","PIRENÓPOLIS (GO)","Uso Sustentável","2.67","cnuc_2025_08.csv","RPPN","RPPN_PAU_TERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU TERRA II","Brazil","Goiás","PIRENÓPOLIS (GO)","Uso Sustentável","4.487","cnuc_2025_08.csv","RPPN","RPPN_PAU_TERRA_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO","Brazil","Ceará","TIANGUÁ (CE)","Uso Sustentável","2.15","cnuc_2025_08.csv","RPPN","RPPN_PAULINO_VELOSO_CAMELO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PÉ DA LAJE","Brazil","Minas Gerais","CLÁUDIO (MG)","Uso Sustentável","1.312","cnuc_2025_08.csv","RPPN","RPPN_PE_DA_LAJE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA AMARILIS","Brazil","Rio de Janeiro","PETRÓPOLIS (RJ)","Uso Sustentável","1.145","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_AMARILIS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA BRANCA","Brazil","Minas Gerais","ITANHANDU (MG)","Uso Sustentável","4.798","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_BRANCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA ÁGUIA","Brazil","Santa Catarina","URUBICI (SC)","Uso Sustentável","2.151","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DA_AGUIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA LAJINHA","Brazil","Espírito Santo","AFONSO CLÁUDIO (ES)","Uso Sustentável","3.454","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DA_LAJINHA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA","Brazil","São Paulo","QUELUZ (SP)","Uso Sustentável","3.424","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DA_MINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DAS FLORES","Brazil","Espírito Santo","DOMINGOS MARTINS (ES)","Uso Sustentável","3.26","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DAS_FLORES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ","Brazil","Bahia","ITACARÉ (BA)","Uso Sustentável","1.43","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DO_SABIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SÃO JOSÉ II","Brazil","Bahia","ESPLANADA (BA)","Uso Sustentável","4.47","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_DO_SAO_JOSE_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA SOBRE PEDRA","Brazil","Paraná","CAMPO MAGRO (PR)","Uso Sustentável","3.68","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_SOBRE_PEDRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA VERDE","Brazil","Bahia","JACOBINA (BA)","Uso Sustentável","4.242","cnuc_2025_08.csv","RPPN","RPPN_PEDRA_VERDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDREIRA","Brazil","Bahia","ILHÉUS (BA)","Uso Sustentável","4.675","cnuc_2025_08.csv","RPPN","RPPN_PEDREIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEITO DE POMBA","Brazil","Rio de Janeiro","MACAÉ (RJ)","Uso Sustentável","3.517","cnuc_2025_08.csv","RPPN","RPPN_PEITO_DE_POMBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PELEGRINI","Brazil","Rio de Janeiro","VARRE-SAI (RJ)","Uso Sustentável","4.214","cnuc_2025_08.csv","RPPN","RPPN_PELEGRINI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA","Brazil","Paraná","MORRETES (PR)","Uso Sustentável","2.152","cnuc_2025_08.csv","RPPN","RPPN_PERNA_DO_PIRATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERTINHO DO CÉU","Brazil","Rio de Janeiro","MANGARATIBA (RJ)","Uso Sustentável","4.093","cnuc_2025_08.csv","RPPN","RPPN_PERTINHO_DO_CEU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEUGEOT-ONF-BRASIL","Brazil","Mato Grosso","COTRIGUAÇU (MT)","Uso Sustentável","1.923","cnuc_2025_08.csv","RPPN","RPPN_PEUGEOT-ONF-BRASIL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI","Brazil","Bahia","PRADO (BA)","Uso Sustentável","2.056","cnuc_2025_08.csv","RPPN","RPPN_PIANISSOLI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DO BARBADO","Brazil","Bahia","ABAÍRA (BA)","Uso Sustentável","2.123","cnuc_2025_08.csv","RPPN","RPPN_PICO_DO_BARBADO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DOS TRÊS ESTADOS","Brazil","Minas Gerais","ITANHANDU (MG)","Uso Sustentável","4.792","cnuc_2025_08.csv","RPPN","RPPN_PICO_DOS_TRES_ESTADOS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILAR","Brazil","Rio de Janeiro","MARICÁ (RJ)","Uso Sustentável","3.445","cnuc_2025_08.csv","RPPN","RPPN_PILAR"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILÕES","Brazil","Rio de Janeiro","PETRÓPOLIS (RJ)","Uso Sustentável","1.057","cnuc_2025_08.csv","RPPN","RPPN_PILOES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA","Brazil","Alagoas","BARRA DE SÃO MIGUEL (AL)","Uso Sustentável","3.881","cnuc_2025_08.csv","RPPN","RPPN_PINDOBA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINHEIRINHO 23","Brazil","Santa Catarina","SÃO BENTO DO SUL (SC)","Uso Sustentável","4.531","cnuc_2025_08.csv","RPPN","RPPN_PINHEIRINHO_23"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIONEIRA DO RIO PIQUIRI","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável","3.045","cnuc_2025_08.csv","RPPN","RPPN_PIONEIRA_DO_RIO_PIQUIRI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIRANGY","Brazil","Sergipe","ITABAIANINHA (SE)","Uso Sustentável","3.092","cnuc_2025_08.csv","RPPN","RPPN_PIRANGY"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO","Brazil","Alagoas","PENEDO (AL)","Uso Sustentável","2.682","cnuc_2025_08.csv","RPPN","RPPN_PLANALTO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POÇO FUNDO","Brazil","Minas Gerais","CONGONHAS (MG)","Uso Sustentável","1.272","cnuc_2025_08.csv","RPPN","RPPN_POCO_FUNDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PODESTRELA","Brazil","Minas Gerais","PEDRA DO ANTA (MG)","Uso Sustentável","4.712","cnuc_2025_08.csv","RPPN","RPPN_PODESTRELA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POLEIRO GRANDE","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável","2.754","cnuc_2025_08.csv","RPPN","RPPN_POLEIRO_GRANDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA","Brazil","Rio Grande do Sul","PELOTAS (RS)","Uso Sustentável","1.121","cnuc_2025_08.csv","RPPN","RPPN_PONTAL_DA_BARRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DO JABURU","Brazil","Goiás","NOVA CRIXÁS (GO)","Uso Sustentável","1.326","cnuc_2025_08.csv","RPPN","RPPN_PONTAL_DO_JABURU"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DO MOLEQUE","Brazil","Minas Gerais","CARRANCAS (MG)","Uso Sustentável","4.916","cnuc_2025_08.csv","RPPN","RPPN_PONTAL_DO_MOLEQUE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DA PEDRA","Brazil","Goiás","CAVALCANTE (GO)","Uso Sustentável","3.11","cnuc_2025_08.csv","RPPN","RPPN_PONTE_DA_PEDRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA","Brazil","Mato Grosso do Sul","PARAÍSO DAS ÁGUAS (MS)","Uso Sustentável","2.753","cnuc_2025_08.csv","RPPN","RPPN_PONTE_DE_PEDRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DO BAIÃO","Brazil","Rio de Janeiro","MACAÉ (RJ)","Uso Sustentável","2.641","cnuc_2025_08.csv","RPPN","RPPN_PONTE_DO_BAIAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTÕES BERGEZEL","Brazil","Espírito Santo","MIMOSO DO SUL (ES)","Uso Sustentável","4.501","cnuc_2025_08.csv","RPPN","RPPN_PONTOES_BERGEZEL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL ÁGUA BRANCA","Brazil","Santa Catarina","URUBICI (SC)","Uso Sustentável","3.102","cnuc_2025_08.csv","RPPN","RPPN_PORTAL_AGUA_BRANCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA","Brazil","Bahia","PORTO SEGURO (BA)","Uso Sustentável","2.153","cnuc_2025_08.csv","RPPN","RPPN_PORTAL_CURUPIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES","Brazil","Santa Catarina","URUBICI (SC)","Uso Sustentável","2.154","cnuc_2025_08.csv","RPPN","RPPN_PORTAL_DAS_NASCENTES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES II","Brazil","Santa Catarina","URUBICI (SC)","Uso Sustentável","2.739","cnuc_2025_08.csv","RPPN","RPPN_PORTAL_DAS_NASCENTES_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DO PANTANAL I","Brazil","Mato Grosso do Sul","MIRANDA (MS)","Uso Sustentável","2.756","cnuc_2025_08.csv","RPPN","RPPN_PORTAL_DO_PANTANAL_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO ALEGRE","Brazil","Alagoas","COLÔNIA LEOPOLDINA (AL)","Uso Sustentável","5.079","cnuc_2025_08.csv","RPPN","RPPN_PORTO_ALEGRE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO DO IFÉ","Brazil","São Paulo","COLÔMBIA (SP)","Uso Sustentável","3.737","cnuc_2025_08.csv","RPPN","RPPN_PORTO_DO_IFE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO FRANCO","Brazil","Santa Catarina","BOTUVERÁ (SC)","Uso Sustentável","2.155","cnuc_2025_08.csv","RPPN","RPPN_PORTO_FRANCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POSSE DOS FRANCIOSI","Brazil","Rio Grande do Sul","TAQUARUÇU DO SUL (RS)","Uso Sustentável","4.511","cnuc_2025_08.csv","RPPN","RPPN_POSSE_DOS_FRANCIOSI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POUSADA CAMPOS DA BOCAINA","Brazil","São Paulo","SÃO JOSÉ DO BARREIRO (SP)","Uso Sustentável","2.325","cnuc_2025_08.csv","RPPN","RPPN_POUSADA_CAMPOS_DA_BOCAINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POUSO ALTO","Brazil","Rio de Janeiro","MIGUEL PEREIRA (RJ)","Uso Sustentável","2.281","cnuc_2025_08.csv","RPPN","RPPN_POUSO_ALTO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA","Brazil","Maranhão","BARREIRINHAS (MA)","Uso Sustentável","3.087","cnuc_2025_08.csv","RPPN","RPPN_PRATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI","Brazil","Espírito Santo","NOVA VENÉCIA (ES)","Uso Sustentável","2.156","cnuc_2025_08.csv","RPPN","RPPN_PRATI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA","Brazil","Bahia","MARAÚ (BA)","Uso Sustentável","3.734","cnuc_2025_08.csv","RPPN","RPPN_PREGUICA-DE-COLEIRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA","Brazil","Santa Catarina","NOVA TRENTO (SC)","Uso Sustentável","1.085","cnuc_2025_08.csv","RPPN","RPPN_PRIMA_LUNA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA I","Brazil","Santa Catarina","NOVA TRENTO (SC)","Uso Sustentável","4.524","cnuc_2025_08.csv","RPPN","RPPN_PRIMA_LUNA_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA","Brazil","Bahia","PRADO (BA)","Uso Sustentável","2.157","cnuc_2025_08.csv","RPPN","RPPN_PRIMAVERA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I","Brazil","Bahia","PRADO (BA)","Uso Sustentável","1.182","cnuc_2025_08.csv","RPPN","RPPN_PRIMAVERA_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRÓ-MATA","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE PAULA (RS)","Uso Sustentável","4.537","cnuc_2025_08.csv","RPPN","RPPN_PRO-MATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO","Brazil","Alagoas","PILAR (AL)","Uso Sustentável","3.721","cnuc_2025_08.csv","RPPN","RPPN_QUEBRA_CARRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERÊNCIA","Brazil","Rio de Janeiro","MAGÉ (RJ)","Uso Sustentável","1.149","cnuc_2025_08.csv","RPPN","RPPN_QUERENCIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERO-QUERO","Brazil","Rio de Janeiro","SILVA JARDIM (RJ)","Uso Sustentável","2.306","cnuc_2025_08.csv","RPPN","RPPN_QUERO-QUERO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RABICHO DA SERRA","Brazil","Rio de Janeiro","SILVA JARDIM (RJ)","Uso Sustentável","2.27","cnuc_2025_08.csv","RPPN","RPPN_RABICHO_DA_SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RACHO 55-I","Brazil","Minas Gerais","LAGOA DA PRATA (MG)","Uso Sustentável","2.158","cnuc_2025_08.csv","RPPN","RPPN_RACHO_55-I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RAIBERT","Brazil","Rio de Janeiro","NOVA FRIBURGO (RJ)","Uso Sustentável","4.097","cnuc_2025_08.csv","RPPN","RPPN_RAIBERT"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO 55-II","Brazil","Minas Gerais","LAGOA DA PRATA (MG)","Uso Sustentável","2.159","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_55-II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADÃO","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável","2.352","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_CHAPADAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADAO II","Brazil","Espírito Santo","SANTA LEOPOLDINA (ES)","Uso Sustentável","2.917","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_CHAPADAO_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO DE LUAR","Brazil","Santa Catarina","GUARUJÁ DO SUL (SC)","Uso Sustentável","4.482","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_DE_LUAR"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO LETTY","Brazil","Bahia","PRADO (BA)","Uso Sustentável","2.948","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_LETTY"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO MIRA-SERRA","Brazil","Rio Grande do Sul","SÃO FRANCISCO DE PAULA (RS)","Uso Sustentável","1.112","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_MIRA-SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO TUCANO","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável","2.356","cnuc_2025_08.csv","RPPN","RPPN_RANCHO_TUCANO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI","Brazil","Santa Catarina","ITAIÓPOLIS (SC)","Uso Sustentável","2.714","cnuc_2025_08.csv","RPPN","RPPN_RASO_DO_MANDI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI II","Brazil","Santa Catarina","ITAIÓPOLIS (SC)","Uso Sustentável","3.672","cnuc_2025_08.csv","RPPN","RPPN_RASO_DO_MANDI_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DA SERRA NEGRA","Brazil","Piauí","PIRACURUCA (PI)","Uso Sustentável","1.192","cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DA_SERRA_NEGRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS","Brazil","Espírito Santo","LINHARES (ES)","Uso Sustentável","2.346","cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DAS_ANTAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ARCO-ÍRIS (NOVO)","Brazil","Goiás","CAVALCANTE (GO)","Uso Sustentável","4.553","cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DO_ARCO-IRIS_(NOVO)"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ROBALO","Brazil","Rio Grande do Sul","TORRES (RS)","Uso Sustentável","1.106","cnuc_2025_08.csv","RPPN","RPPN_RECANTO_DO_ROBALO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO OLHO D'ÁGUA","Brazil","São Paulo","BOTUCATU (SP)","Uso Sustentável","4.391","cnuc_2025_08.csv","RPPN","RPPN_RECANTO_OLHO_D'AGUA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO BUGIO","Brazil","Rio de Janeiro","SANTA MARIA MADALENA (RJ)","Uso Sustentável","2.891","cnuc_2025_08.csv","RPPN","RPPN_REFUGIO_DO_BUGIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II","Brazil","Bahia","UNA (BA)","Uso Sustentável","2.014","cnuc_2025_08.csv","RPPN","RPPN_REFUGIO_DO_GUIGO_I_E_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO MACUCO","Brazil","Santa Catarina","ITAIÓPOLIS (SC)","Uso Sustentável","2.16","cnuc_2025_08.csv","RPPN","RPPN_REFUGIO_DO_MACUCO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO ECOLÓGICO FAZENDA GATO DO MATO","Brazil","Rio de Janeiro","SANTA MARIA MADALENA (RJ)","Uso Sustentável","4.06","cnuc_2025_08.csv","RPPN","RPPN_REFUGIO_ECOLOGICO_FAZENDA_GATO_DO_MATO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO JAMACAII","Brazil","Rio Grande do Norte","EQUADOR (RN)","Uso Sustentável","4.552","cnuc_2025_08.csv","RPPN","RPPN_REFUGIO_JAMACAII"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGINA","Brazil","Rio de Janeiro","PETRÓPOLIS (RJ)","Uso Sustentável","3.444","cnuc_2025_08.csv","RPPN","RPPN_REGINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGINA CLARA","Brazil","Rio de Janeiro","PETRÓPOLIS (RJ)","Uso Sustentável","3.583","cnuc_2025_08.csv","RPPN","RPPN_REGINA_CLARA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGUA IV","Brazil","Rio de Janeiro","CACHOEIRAS DE MACACU (RJ)","Uso Sustentável","4.541","cnuc_2025_08.csv","RPPN","RPPN_REGUA_IV"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGUA V","Brazil","Rio de Janeiro","CACHOEIRAS DE MACACU (RJ) - TERESÓPOLIS (RJ)","Uso Sustentável","4.542","cnuc_2025_08.csv","RPPN","RPPN_REGUA_V"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RELICÁRIO DA SERRA","Brazil","Minas Gerais","CONCEIÇÃO DO MATO DENTRO (MG)","Uso Sustentável","4.917","cnuc_2025_08.csv","RPPN","RPPN_RELICARIO_DA_SERRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RELUZ","Brazil","Espírito Santo","MARECHAL FLORIANO (ES)","Uso Sustentável","3.522","cnuc_2025_08.csv","RPPN","RPPN_RELUZ"
