TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,64,64,PA,Parque Nacional Da Serra Da Capivara,Parque Nacional Da Serra Da Capivara,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1007.632422,1007.62635892863,Not Applicable,0,Designated,1979,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,65,65,PA,Parque Nacional Da Serra Da Canastra,Parque Nacional Da Serra Da Canastra,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1979.721949,1979.70704040144,Not Applicable,0,Designated,1972,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,66,66,PA,Parque Nacional De São Joaquim,Parque Nacional De São Joaquim,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,496.723986,496.720212209857,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,67,67,PA,Parque Nacional De Brasília,Parque Nacional De Brasília,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,423.555477,423.552415283437,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,68,68,PA,Parque Nacional E Histórico Do Monte Pascoal,Parque Nacional E Histórico Do Monte Pascoal,Parque,Park,National,II,Not Applicable,Terrestrial,0.5154754425,0.46087386258121,222.398317,222.396870520753,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,69,69,PA,Parque Nacional De Caparao,Parque Nacional De Caparao,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,317.632794,317.509463591185,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,70,70,PA,Parque Nacional Do Itatiaia,Parque Nacional Do Itatiaia,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,280.863694,280.858468013605,Not Applicable,0,Designated,1937,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,71,71,PA,Parque Nacional De Aparados Da Serra,Parque Nacional De Aparados Da Serra,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,131.481578,129.66216353314,Not Applicable,0,Designated,1959,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,72,72,PA,Parque Nacional Da Serra Dos Órgãos,Parque Nacional Da Serra Dos Órgãos,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,198.503005,198.501660044969,Not Applicable,0,Designated,1939,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,73,73,PA,Parque Nacional De Sete Cidades,Parque Nacional De Sete Cidades,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,63.037262,63.1080839160541,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,74,74,PA,Parque Nacional Da Tijuca,Parque Nacional Da Tijuca,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,39.585229,39.5848359470931,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,75,75,PA,Parque Nacional De Ubajara,Parque Nacional De Ubajara,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,63.044557,63.043962578406,Not Applicable,0,Designated,1959,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,1974,1974,PA,Parque Nacional Da Serra Da Bocaina,Parque Nacional Da Serra Da Bocaina,Parque,Park,National,II,Not Applicable,Terrestrial,1.589790195,1.75040541414433,1065.664174,1065.6566211193,Not Applicable,0,Designated,1971,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2186,2186,PA,Reserva Biológica Augusto Ruschi,Reserva Biológica Augusto Ruschi,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,35.623244,35.4029491397983,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2215,2215,PA,Parque Nacional De Anavilhanas,Parque Nacional De Anavilhanas,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,3502.400956,3502.37621712071,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2216,2216,PA,Estação Ecológica De Aracuri-Esmeralda,Estação Ecológica De Aracuri-Esmeralda,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,2.769795,2.76977207861757,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2218,2218,PA,Estação Ecológica De Maracá,Estação Ecológica De Maracá,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,1542.217351,1542.20591705439,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2219,2219,PA,Estação Ecológica De Maracá Jipioca,Estação Ecológica De Maracá Jipioca,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Coastal,63.21804937,94.7483017416652,587.569592,587.565365809619,Not Reported,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2220,2220,PA,Estação Ecológica De Taiamã,Estação Ecológica De Taiamã,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,115.549799,115.549005846991,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2221,2221,PA,Estação Ecológica De Uruçuí-Una,Estação Ecológica De Uruçuí-Una,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,1292.980476,1292.97364560676,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2222,2222,PA,Estação Ecológica Rio Acre,Estação Ecológica Rio Acre,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,792.58527,789.158288524918,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,2581,2581,PA,Parque Nacional Do Pantanal Matogrossense,Parque Nacional Do Pantanal Matogrossense,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1359.227306,1359.2174909927,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,3219,3219,PA,Parque Estadual Do Rio Doce,Parque Estadual Do Rio Doce,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,359.466386,360.302523292037,Not Applicable,0,Designated,1944,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Estadual De Florestas De Minas Gerais - Mg,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4891,4891,PA,Estação Ecológica Do Jari,Estação Ecológica Do Jari,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,2311.123206,2311.10801009278,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4892,4892,PA,Estação Ecológica De Paulo De Faria,Estação Ecológica De Paulo De Faria,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,4.368723,4.37722280466351,Not Applicable,0,Designated,1981,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4893,4893,PA,Parque Estadual Turístico Do Alto Do Ribeira,Parque Estadual Turístico Do Alto Do Ribeira,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,359.02421,359.02172948608,Not Applicable,0,Designated,1960,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4894,4894,PA,Parque Estadual Da Ara,Parque Estadual Da Ara,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.672255,0.637125099071819,Not Applicable,0,Designated,1969,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4895,4895,PA,Estação Ecológica Dos Caetetus,Estação Ecológica Dos Caetetus,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,21.790063,21.7898600976958,Not Applicable,0,Designated,1976,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4896,4896,PA,Parque Estadual De Campos Do Jordão,Parque Estadual De Campos Do Jordão,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,82.048744,82.0481893046907,Not Applicable,0,Designated,1941,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4897,4897,PA,Parque Estadual Carlos Botelho,Parque Estadual Carlos Botelho,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,401.366,401.363283023859,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4899,4899,PA,Parque Estadual Da Ilha Anchieta,Parque Estadual Da Ilha Anchieta,Parque,Park,National,II,Not Applicable,Terrestrial,0.4171930006,0.356897991613053,8.2185,8.21843181488073,Not Applicable,0,Designated,1977,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4900,4900,PA,Parque Estadual De Ilhabela,Parque Estadual De Ilhabela,Parque,Park,National,II,Not Applicable,Terrestrial,3.947285,3.33399954900338,293.18257,293.227377755323,Not Applicable,0,Designated,1977,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4903,4903,PA,Parque Estadual Do Jaraguá,Parque Estadual Do Jaraguá,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,4.916724,4.91666122274188,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4904,4904,PA,Parque Estadual Da Serra Do Mar,Parque Estadual Da Serra Do Mar,Parque,Park,National,II,Not Applicable,Terrestrial,1.301273333,2.15888767241788,3222.986446,3222.9288283254,Not Applicable,0,Designated,1977,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4908,4908,PA,Parque Estadual De Vassununga,Parque Estadual De Vassununga,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,20.653872,20.1707546667745,Not Applicable,0,Designated,1970,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4912,4912,PA,Parque Estadual Da Cantareira,Parque Estadual Da Cantareira,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,76.199189,76.1986298493336,Not Applicable,0,Designated,1968,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,4915,4915,PA,Estação Ecológica De Itapeti,Estação Ecológica De Itapeti,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,0.894727,0.883602590133786,Not Applicable,0,Designated,1952,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Fundação Para Conservação E A Produção Florestal Do Estado De São Paulo - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5123,5123,PA,Estação Ecológica Do Seridó,Estação Ecológica Do Seridó,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,11.236018,11.2360060313647,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5125,5125,PA,Parque Estadual Da Serra Das Araras,Parque Estadual Da Serra Das Araras,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,152.336976,152.336404682091,Not Applicable,0,Designated,1998,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Estadual De Florestas De Minas Gerais - Mg,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5126,5126,PA,Reserva Biológica Do Guaporé,Reserva Biológica Do Guaporé,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,6154.230121,6157.96273335609,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5127,5127,PA,Reserva Biológica Do Abufari,Reserva Biológica Do Abufari,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,2247.465313,2247.44980714455,Not Applicable,0,Designated,1982,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6074,6074,PA,Reserva Biológica Do Tapirapé,Reserva Biológica Do Tapirapé,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,992.730205,992.72329745685,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6957,6957,PA,Reserva Biológica De Saltinho,Reserva Biológica De Saltinho,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,5.625754,5.62572963156319,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7906,7906,PA,Área De Proteção Ambiental De Guaraqueçaba,Área De Proteção Ambiental De Guaraqueçaba,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Coastal,0,390.822110339265,2456.424085,2456.40632305834,Not Reported,0,Designated,1985,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7908,7908,PA,Estação Ecológica Do Taim,Estação Ecológica Do Taim,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,6.19642084474305,328.065687,328.062796159402,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,9822,9822,PA,Reserva Biológica De Comboios,Reserva Biológica De Comboios,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0.0582261411,0.123090161112574,7.846763,7.84646203605111,Not Applicable,0,Designated,1984,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,10086,10086,PA,Área De Relevante Interesse Ecológico Capetinga - Taquara,Área De Relevante Interesse Ecológico Capetinga - Taquara,Área de Relevante Interesse Ecológico,Area of Relevant Ecological Interest,National,IV,Not Applicable,Terrestrial,0,0,20.572179,20.5722552551971,Not Applicable,0,Designated,1985,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,10795,10795,PA,Reserva Biológica Do Gurupi,Reserva Biológica Do Gurupi,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,2714.668793,2714.65083167089,Not Applicable,0,Designated,1961,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
